tool	rank	metric	sample	value
KSSD2.L3K11S48	genus	L1 norm error	18	0.30424799999999996
KSSD2.L3K11S48	species	L1 norm error	18	0.7385520000000001
KSSD2.L3K11S48	na	Weighted UniFrac error	18	3.4716719999999954
KSSD2.L3K11S48	na	Unweighted UniFrac error	18	1331.999238000001
KSSD2.L3K11S48	superkingdom	Bray-Curtis distance	9	0.009669999999999993
KSSD2.L3K11S48	phylum	Bray-Curtis distance	9	0.05513399999999999
KSSD2.L3K11S48	class	Bray-Curtis distance	9	0.14218684281464006
KSSD2.L3K11S48	order	Bray-Curtis distance	9	0.1575582090119406
KSSD2.L3K11S48	family	Bray-Curtis distance	9	0.16865455950696498
KSSD2.L3K11S48	genus	Bray-Curtis distance	9	0.15634427702244083
KSSD2.L3K11S48	species	Bray-Curtis distance	9	0.431876339974367
KSSD2.L3K11S48	superkingdom	Shannon diversity	9	0.0
KSSD2.L3K11S48	superkingdom	Shannon equitability	9	0.0
KSSD2.L3K11S48	phylum	Shannon diversity	9	0.8156578423267867
KSSD2.L3K11S48	phylum	Shannon equitability	9	0.5067967120851482
KSSD2.L3K11S48	class	Shannon diversity	9	1.378884456348623
KSSD2.L3K11S48	class	Shannon equitability	9	0.6275573605772689
KSSD2.L3K11S48	order	Shannon diversity	9	1.378985092983282
KSSD2.L3K11S48	order	Shannon equitability	9	0.5549444254177235
KSSD2.L3K11S48	family	Shannon diversity	9	1.5223763541409718
KSSD2.L3K11S48	family	Shannon equitability	9	0.5490812041214501
KSSD2.L3K11S48	genus	Shannon diversity	9	1.5947514775833327
KSSD2.L3K11S48	genus	Shannon equitability	9	0.5323411212883177
KSSD2.L3K11S48	species	Shannon diversity	9	1.8840034553874285
KSSD2.L3K11S48	species	Shannon equitability	9	0.4978617980718572
KSSD2.L3K11S48	superkingdom	True positives	9	1.0
KSSD2.L3K11S48	superkingdom	False negatives	9	1.0
KSSD2.L3K11S48	superkingdom	False positives	9	0.0
KSSD2.L3K11S48	superkingdom	Completeness	9	0.5
KSSD2.L3K11S48	superkingdom	Purity	9	1.0
KSSD2.L3K11S48	superkingdom	F1 score	9	0.6666666666666666
KSSD2.L3K11S48	superkingdom	Jaccard index	9	0.5
KSSD2.L3K11S48	superkingdom	Taxon counts	9	1.0
KSSD2.L3K11S48	phylum	True positives	9	5.0
KSSD2.L3K11S48	phylum	False negatives	9	4.0
KSSD2.L3K11S48	phylum	False positives	9	0.0
KSSD2.L3K11S48	phylum	Completeness	9	0.5555555555555556
KSSD2.L3K11S48	phylum	Purity	9	1.0
KSSD2.L3K11S48	phylum	F1 score	9	0.7142857142857143
KSSD2.L3K11S48	phylum	Jaccard index	9	0.5555555555555556
KSSD2.L3K11S48	phylum	Taxon counts	9	5.0
KSSD2.L3K11S48	class	True positives	9	9.0
KSSD2.L3K11S48	class	False negatives	9	7.0
KSSD2.L3K11S48	class	False positives	9	0.0
KSSD2.L3K11S48	class	Completeness	9	0.5625
KSSD2.L3K11S48	class	Purity	9	1.0
KSSD2.L3K11S48	class	F1 score	9	0.72
KSSD2.L3K11S48	class	Jaccard index	9	0.5625
KSSD2.L3K11S48	class	Taxon counts	9	9.0
KSSD2.L3K11S48	order	True positives	9	12.0
KSSD2.L3K11S48	order	False negatives	9	23.0
KSSD2.L3K11S48	order	False positives	9	0.0
KSSD2.L3K11S48	order	Completeness	9	0.34285714285714286
KSSD2.L3K11S48	order	Purity	9	1.0
KSSD2.L3K11S48	order	F1 score	9	0.5106382978723404
KSSD2.L3K11S48	order	Jaccard index	9	0.34285714285714286
KSSD2.L3K11S48	order	Taxon counts	9	12.0
KSSD2.L3K11S48	family	True positives	9	14.0
KSSD2.L3K11S48	family	False negatives	9	41.0
KSSD2.L3K11S48	family	False positives	9	2.0
KSSD2.L3K11S48	family	Completeness	9	0.2545454545454545
KSSD2.L3K11S48	family	Purity	9	0.875
KSSD2.L3K11S48	family	F1 score	9	0.3943661971830986
KSSD2.L3K11S48	family	Jaccard index	9	0.24561403508771928
KSSD2.L3K11S48	family	Taxon counts	9	16.0
KSSD2.L3K11S48	genus	True positives	9	20.0
KSSD2.L3K11S48	genus	False negatives	9	65.0
KSSD2.L3K11S48	genus	False positives	9	0.0
KSSD2.L3K11S48	genus	Completeness	9	0.23529411764705882
KSSD2.L3K11S48	genus	Purity	9	1.0
KSSD2.L3K11S48	genus	F1 score	9	0.38095238095238093
KSSD2.L3K11S48	genus	Jaccard index	9	0.23529411764705882
KSSD2.L3K11S48	genus	Taxon counts	9	20.0
KSSD2.L3K11S48	species	True positives	9	22.0
KSSD2.L3K11S48	species	False negatives	9	76.0
KSSD2.L3K11S48	species	False positives	9	22.0
KSSD2.L3K11S48	species	Completeness	9	0.22448979591836735
KSSD2.L3K11S48	species	Purity	9	0.5
KSSD2.L3K11S48	species	F1 score	9	0.30985915492957744
KSSD2.L3K11S48	species	Jaccard index	9	0.18333333333333332
KSSD2.L3K11S48	species	Taxon counts	9	44.0
KSSD2.L3K11S48	strain	True positives	9	0.0
KSSD2.L3K11S48	strain	False negatives	9	166.0
KSSD2.L3K11S48	strain	False positives	9	0.0
KSSD2.L3K11S48	strain	Completeness	9	0.0
KSSD2.L3K11S48	strain	Purity	9	0.0
KSSD2.L3K11S48	strain	Jaccard index	9	0.0
KSSD2.L3K11S48	strain	Taxon counts	9	0.0
KSSD2.L3K11S48	superkingdom	L1 norm error	9	0.01933999999999999
KSSD2.L3K11S48	phylum	L1 norm error	9	0.11026799999999998
KSSD2.L3K11S48	class	L1 norm error	9	0.284307
KSSD2.L3K11S48	order	L1 norm error	9	0.31511500000000003
KSSD2.L3K11S48	family	L1 norm error	9	0.33517800000000003
KSSD2.L3K11S48	genus	L1 norm error	9	0.30612100000000003
KSSD2.L3K11S48	species	L1 norm error	9	0.6951650000000005
KSSD2.L3K11S48	na	Weighted UniFrac error	9	3.253215999999996
KSSD2.L3K11S48	na	Unweighted UniFrac error	9	1228.999148000001
KSSD2.L3K11S48	superkingdom	Bray-Curtis distance	16	0.00962999999999997
KSSD2.L3K11S48	phylum	Bray-Curtis distance	16	0.027763513881756918
KSSD2.L3K11S48	class	Bray-Curtis distance	16	0.11243736309898884
KSSD2.L3K11S48	order	Bray-Curtis distance	16	0.13955104976100202
KSSD2.L3K11S48	family	Bray-Curtis distance	16	0.15192756593307505
KSSD2.L3K11S48	genus	Bray-Curtis distance	16	0.2810025952408498
KSSD2.L3K11S48	species	Bray-Curtis distance	16	0.682833382060533
KSSD2.L3K11S48	superkingdom	Shannon diversity	16	0.0
KSSD2.L3K11S48	superkingdom	Shannon equitability	16	0.0
KSSD2.L3K11S48	phylum	Shannon diversity	16	0.48928589614755874
KSSD2.L3K11S48	phylum	Shannon equitability	16	0.30401042026378444
KSSD2.L3K11S48	class	Shannon diversity	16	1.4210168477511904
KSSD2.L3K11S48	class	Shannon equitability	16	0.6467326382603749
KSSD2.L3K11S48	order	Shannon diversity	16	1.436797165877066
KSSD2.L3K11S48	order	Shannon equitability	16	0.5444357535372424
KSSD2.L3K11S48	family	Shannon diversity	16	1.7862809291758068
KSSD2.L3K11S48	family	Shannon equitability	16	0.6066625736905223
KSSD2.L3K11S48	genus	Shannon diversity	16	1.9902621155009872
KSSD2.L3K11S48	genus	Shannon equitability	16	0.6108665265976426
KSSD2.L3K11S48	species	Shannon diversity	16	2.0845139356806857
KSSD2.L3K11S48	species	Shannon equitability	16	0.5384669847437905
KSSD2.L3K11S48	superkingdom	True positives	16	1.0
KSSD2.L3K11S48	superkingdom	False negatives	16	2.0
KSSD2.L3K11S48	superkingdom	False positives	16	0.0
KSSD2.L3K11S48	superkingdom	Completeness	16	0.3333333333333333
KSSD2.L3K11S48	superkingdom	Purity	16	1.0
KSSD2.L3K11S48	superkingdom	F1 score	16	0.5
KSSD2.L3K11S48	superkingdom	Jaccard index	16	0.3333333333333333
KSSD2.L3K11S48	superkingdom	Taxon counts	16	1.0
KSSD2.L3K11S48	phylum	True positives	16	5.0
KSSD2.L3K11S48	phylum	False negatives	16	5.0
KSSD2.L3K11S48	phylum	False positives	16	0.0
KSSD2.L3K11S48	phylum	Completeness	16	0.5
KSSD2.L3K11S48	phylum	Purity	16	1.0
KSSD2.L3K11S48	phylum	F1 score	16	0.6666666666666666
KSSD2.L3K11S48	phylum	Jaccard index	16	0.5
KSSD2.L3K11S48	phylum	Taxon counts	16	5.0
KSSD2.L3K11S48	class	True positives	16	9.0
KSSD2.L3K11S48	class	False negatives	16	11.0
KSSD2.L3K11S48	class	False positives	16	0.0
KSSD2.L3K11S48	class	Completeness	16	0.45
KSSD2.L3K11S48	class	Purity	16	1.0
KSSD2.L3K11S48	class	F1 score	16	0.6206896551724138
KSSD2.L3K11S48	class	Jaccard index	16	0.45
KSSD2.L3K11S48	class	Taxon counts	16	9.0
KSSD2.L3K11S48	order	True positives	16	14.0
KSSD2.L3K11S48	order	False negatives	16	28.0
KSSD2.L3K11S48	order	False positives	16	0.0
KSSD2.L3K11S48	order	Completeness	16	0.3333333333333333
KSSD2.L3K11S48	order	Purity	16	1.0
KSSD2.L3K11S48	order	F1 score	16	0.5
KSSD2.L3K11S48	order	Jaccard index	16	0.3333333333333333
KSSD2.L3K11S48	order	Taxon counts	16	14.0
KSSD2.L3K11S48	family	True positives	16	17.0
KSSD2.L3K11S48	family	False negatives	16	47.0
KSSD2.L3K11S48	family	False positives	16	2.0
KSSD2.L3K11S48	family	Completeness	16	0.265625
KSSD2.L3K11S48	family	Purity	16	0.8947368421052632
KSSD2.L3K11S48	family	F1 score	16	0.40963855421686746
KSSD2.L3K11S48	family	Jaccard index	16	0.25757575757575757
KSSD2.L3K11S48	family	Taxon counts	16	19.0
KSSD2.L3K11S48	genus	True positives	16	23.0
KSSD2.L3K11S48	genus	False negatives	16	76.0
KSSD2.L3K11S48	genus	False positives	16	3.0
KSSD2.L3K11S48	genus	Completeness	16	0.23232323232323232
KSSD2.L3K11S48	genus	Purity	16	0.8846153846153846
KSSD2.L3K11S48	genus	F1 score	16	0.368
KSSD2.L3K11S48	genus	Jaccard index	16	0.22549019607843138
KSSD2.L3K11S48	genus	Taxon counts	16	26.0
KSSD2.L3K11S48	species	True positives	16	25.0
KSSD2.L3K11S48	species	False negatives	16	100.0
KSSD2.L3K11S48	species	False positives	16	23.0
KSSD2.L3K11S48	species	Completeness	16	0.2
KSSD2.L3K11S48	species	Purity	16	0.5208333333333334
KSSD2.L3K11S48	species	F1 score	16	0.28901734104046245
KSSD2.L3K11S48	species	Jaccard index	16	0.16891891891891891
KSSD2.L3K11S48	species	Taxon counts	16	48.0
KSSD2.L3K11S48	strain	True positives	16	0.0
KSSD2.L3K11S48	strain	False negatives	16	214.0
KSSD2.L3K11S48	strain	False positives	16	0.0
KSSD2.L3K11S48	strain	Completeness	16	0.0
KSSD2.L3K11S48	strain	Purity	16	0.0
KSSD2.L3K11S48	strain	Jaccard index	16	0.0
KSSD2.L3K11S48	strain	Taxon counts	16	0.0
KSSD2.L3K11S48	superkingdom	L1 norm error	16	0.01925999999999994
KSSD2.L3K11S48	phylum	L1 norm error	16	0.055526999999999944
KSSD2.L3K11S48	class	L1 norm error	16	0.22483200000000012
KSSD2.L3K11S48	order	L1 norm error	16	0.2790460000000002
KSSD2.L3K11S48	family	L1 norm error	16	0.30075900000000005
KSSD2.L3K11S48	genus	L1 norm error	16	0.488217
KSSD2.L3K11S48	species	L1 norm error	16	0.8921860000000005
KSSD2.L3K11S48	na	Weighted UniFrac error	16	3.888948999999996
KSSD2.L3K11S48	na	Unweighted UniFrac error	16	1503.9988440000016
MetaPhlAn4	superkingdom	Bray-Curtis distance	0	0.009699999999999993
MetaPhlAn4	phylum	Bray-Curtis distance	0	0.1502091085559982
MetaPhlAn4	class	Bray-Curtis distance	0	0.1661949973092117
MetaPhlAn4	order	Bray-Curtis distance	0	0.19045314047734288
MetaPhlAn4	family	Bray-Curtis distance	0	0.295296208992485
MetaPhlAn4	genus	Bray-Curtis distance	0	0.26211968589245993
MetaPhlAn4	species	Bray-Curtis distance	0	0.6715181725772835
MetaPhlAn4	superkingdom	Shannon diversity	0	0.0
MetaPhlAn4	superkingdom	Shannon equitability	0	0.0
MetaPhlAn4	phylum	Shannon diversity	0	0.6745667326364494
MetaPhlAn4	phylum	Shannon equitability	0	0.48659703996163844
MetaPhlAn4	class	Shannon diversity	0	1.517579685345115
MetaPhlAn4	class	Shannon equitability	0	0.729801562067077
MetaPhlAn4	order	Shannon diversity	0	1.7610311027378154
MetaPhlAn4	order	Shannon equitability	0	0.598087145020868
MetaPhlAn4	family	Shannon diversity	0	2.1483449655599647
MetaPhlAn4	family	Shannon equitability	0	0.6380030368667057
MetaPhlAn4	genus	Shannon diversity	0	2.201529050500378
MetaPhlAn4	genus	Shannon equitability	0	0.6009258921099837
MetaPhlAn4	species	Shannon diversity	0	2.8560255166687787
MetaPhlAn4	species	Shannon equitability	0	0.7228168445387992
MetaPhlAn4	superkingdom	True positives	0	1.0
MetaPhlAn4	superkingdom	False negatives	0	1.0
MetaPhlAn4	superkingdom	False positives	0	0.0
MetaPhlAn4	superkingdom	Completeness	0	0.5
MetaPhlAn4	superkingdom	Purity	0	1.0
MetaPhlAn4	superkingdom	F1 score	0	0.6666666666666666
MetaPhlAn4	superkingdom	Jaccard index	0	0.5
MetaPhlAn4	superkingdom	Taxon counts	0	1.0
MetaPhlAn4	phylum	True positives	0	4.0
MetaPhlAn4	phylum	False negatives	0	3.0
MetaPhlAn4	phylum	False positives	0	0.0
MetaPhlAn4	phylum	Completeness	0	0.5714285714285714
MetaPhlAn4	phylum	Purity	0	1.0
MetaPhlAn4	phylum	F1 score	0	0.7272727272727273
MetaPhlAn4	phylum	Jaccard index	0	0.5714285714285714
MetaPhlAn4	phylum	Taxon counts	0	4.0
MetaPhlAn4	class	True positives	0	8.0
MetaPhlAn4	class	False negatives	0	5.0
MetaPhlAn4	class	False positives	0	0.0
MetaPhlAn4	class	Completeness	0	0.6153846153846154
MetaPhlAn4	class	Purity	0	1.0
MetaPhlAn4	class	F1 score	0	0.761904761904762
MetaPhlAn4	class	Jaccard index	0	0.6153846153846154
MetaPhlAn4	class	Taxon counts	0	8.0
MetaPhlAn4	order	True positives	0	19.0
MetaPhlAn4	order	False negatives	0	12.0
MetaPhlAn4	order	False positives	0	0.0
MetaPhlAn4	order	Completeness	0	0.6129032258064516
MetaPhlAn4	order	Purity	0	1.0
MetaPhlAn4	order	F1 score	0	0.76
MetaPhlAn4	order	Jaccard index	0	0.6129032258064516
MetaPhlAn4	order	Taxon counts	0	19.0
MetaPhlAn4	family	True positives	0	26.0
MetaPhlAn4	family	False negatives	0	21.0
MetaPhlAn4	family	False positives	0	3.0
MetaPhlAn4	family	Completeness	0	0.5531914893617021
MetaPhlAn4	family	Purity	0	0.896551724137931
MetaPhlAn4	family	F1 score	0	0.6842105263157894
MetaPhlAn4	family	Jaccard index	0	0.52
MetaPhlAn4	family	Taxon counts	0	29.0
MetaPhlAn4	genus	True positives	0	38.0
MetaPhlAn4	genus	False negatives	0	37.0
MetaPhlAn4	genus	False positives	0	1.0
MetaPhlAn4	genus	Completeness	0	0.5066666666666667
MetaPhlAn4	genus	Purity	0	0.9743589743589743
MetaPhlAn4	genus	F1 score	0	0.6666666666666667
MetaPhlAn4	genus	Jaccard index	0	0.5
MetaPhlAn4	genus	Taxon counts	0	39.0
MetaPhlAn4	species	True positives	0	31.0
MetaPhlAn4	species	False negatives	0	50.0
MetaPhlAn4	species	False positives	0	21.0
MetaPhlAn4	species	Completeness	0	0.38271604938271603
MetaPhlAn4	species	Purity	0	0.5961538461538461
MetaPhlAn4	species	F1 score	0	0.46616541353383456
MetaPhlAn4	species	Jaccard index	0	0.30392156862745096
MetaPhlAn4	species	Taxon counts	0	52.0
MetaPhlAn4	strain	True positives	0	0.0
MetaPhlAn4	strain	False negatives	0	138.0
MetaPhlAn4	strain	False positives	0	0.0
MetaPhlAn4	strain	Completeness	0	0.0
MetaPhlAn4	strain	Purity	0	0.0
MetaPhlAn4	strain	Jaccard index	0	0.0
MetaPhlAn4	strain	Taxon counts	0	0.0
MetaPhlAn4	superkingdom	L1 norm error	0	0.019399999999999987
MetaPhlAn4	phylum	L1 norm error	0	0.3004167
MetaPhlAn4	class	L1 norm error	0	0.3323235
MetaPhlAn4	order	L1 norm error	0	0.3809062999999999
MetaPhlAn4	family	L1 norm error	0	0.5933852999999999
MetaPhlAn4	genus	L1 norm error	0	0.4907437000000001
MetaPhlAn4	species	L1 norm error	0	1.0944471000000002
MetaPhlAn4	na	Weighted UniFrac error	0	4.7114433999999985
MetaPhlAn4	na	Unweighted UniFrac error	0	899.0844532000002
MetaPhlAn4	superkingdom	Bray-Curtis distance	1	0.010040000000000026
MetaPhlAn4	phylum	Bray-Curtis distance	1	0.23725662442029086
MetaPhlAn4	class	Bray-Curtis distance	1	0.24573497567001232
MetaPhlAn4	order	Bray-Curtis distance	1	0.24634593654063455
MetaPhlAn4	family	Bray-Curtis distance	1	0.2578768671436674
MetaPhlAn4	genus	Bray-Curtis distance	1	0.23248713703571486
MetaPhlAn4	species	Bray-Curtis distance	1	0.3364168941874219
MetaPhlAn4	superkingdom	Shannon diversity	1	0.0
MetaPhlAn4	superkingdom	Shannon equitability	1	0.0
MetaPhlAn4	phylum	Shannon diversity	1	0.7365782162470351
MetaPhlAn4	phylum	Shannon equitability	1	0.531328869903218
MetaPhlAn4	class	Shannon diversity	1	1.1072079186015948
MetaPhlAn4	class	Shannon equitability	1	0.503912039771513
MetaPhlAn4	order	Shannon diversity	1	1.5281208245466549
MetaPhlAn4	order	Shannon equitability	1	0.5189853942835861
MetaPhlAn4	family	Shannon diversity	1	1.6958507438342119
MetaPhlAn4	family	Shannon equitability	1	0.5089275699182838
MetaPhlAn4	genus	Shannon diversity	1	1.7496249919221405
MetaPhlAn4	genus	Shannon equitability	1	0.47757487410387217
MetaPhlAn4	species	Shannon diversity	1	2.2010921877096603
MetaPhlAn4	species	Shannon equitability	1	0.55439051728073
MetaPhlAn4	superkingdom	True positives	1	1.0
MetaPhlAn4	superkingdom	False negatives	1	1.0
MetaPhlAn4	superkingdom	False positives	1	0.0
MetaPhlAn4	superkingdom	Completeness	1	0.5
MetaPhlAn4	superkingdom	Purity	1	1.0
MetaPhlAn4	superkingdom	F1 score	1	0.6666666666666666
MetaPhlAn4	superkingdom	Jaccard index	1	0.5
MetaPhlAn4	superkingdom	Taxon counts	1	1.0
MetaPhlAn4	phylum	True positives	1	4.0
MetaPhlAn4	phylum	False negatives	1	4.0
MetaPhlAn4	phylum	False positives	1	0.0
MetaPhlAn4	phylum	Completeness	1	0.5
MetaPhlAn4	phylum	Purity	1	1.0
MetaPhlAn4	phylum	F1 score	1	0.6666666666666666
MetaPhlAn4	phylum	Jaccard index	1	0.5
MetaPhlAn4	phylum	Taxon counts	1	4.0
MetaPhlAn4	class	True positives	1	9.0
MetaPhlAn4	class	False negatives	1	5.0
MetaPhlAn4	class	False positives	1	0.0
MetaPhlAn4	class	Completeness	1	0.6428571428571429
MetaPhlAn4	class	Purity	1	1.0
MetaPhlAn4	class	F1 score	1	0.782608695652174
MetaPhlAn4	class	Jaccard index	1	0.6428571428571429
MetaPhlAn4	class	Taxon counts	1	9.0
MetaPhlAn4	order	True positives	1	19.0
MetaPhlAn4	order	False negatives	1	14.0
MetaPhlAn4	order	False positives	1	0.0
MetaPhlAn4	order	Completeness	1	0.5757575757575758
MetaPhlAn4	order	Purity	1	1.0
MetaPhlAn4	order	F1 score	1	0.7307692307692308
MetaPhlAn4	order	Jaccard index	1	0.5757575757575758
MetaPhlAn4	order	Taxon counts	1	19.0
MetaPhlAn4	family	True positives	1	25.0
MetaPhlAn4	family	False negatives	1	25.0
MetaPhlAn4	family	False positives	1	3.0
MetaPhlAn4	family	Completeness	1	0.5
MetaPhlAn4	family	Purity	1	0.8928571428571429
MetaPhlAn4	family	F1 score	1	0.6410256410256411
MetaPhlAn4	family	Jaccard index	1	0.4716981132075472
MetaPhlAn4	family	Taxon counts	1	28.0
MetaPhlAn4	genus	True positives	1	36.0
MetaPhlAn4	genus	False negatives	1	42.0
MetaPhlAn4	genus	False positives	1	3.0
MetaPhlAn4	genus	Completeness	1	0.46153846153846156
MetaPhlAn4	genus	Purity	1	0.9230769230769231
MetaPhlAn4	genus	F1 score	1	0.6153846153846155
MetaPhlAn4	genus	Jaccard index	1	0.4444444444444444
MetaPhlAn4	genus	Taxon counts	1	39.0
MetaPhlAn4	species	True positives	1	34.0
MetaPhlAn4	species	False negatives	1	53.0
MetaPhlAn4	species	False positives	1	19.0
MetaPhlAn4	species	Completeness	1	0.39080459770114945
MetaPhlAn4	species	Purity	1	0.6415094339622641
MetaPhlAn4	species	F1 score	1	0.4857142857142857
MetaPhlAn4	species	Jaccard index	1	0.32075471698113206
MetaPhlAn4	species	Taxon counts	1	53.0
MetaPhlAn4	strain	True positives	1	0.0
MetaPhlAn4	strain	False negatives	1	139.0
MetaPhlAn4	strain	False positives	1	0.0
MetaPhlAn4	strain	Completeness	1	0.0
MetaPhlAn4	strain	Purity	1	0.0
MetaPhlAn4	strain	Jaccard index	1	0.0
MetaPhlAn4	strain	Taxon counts	1	0.0
MetaPhlAn4	superkingdom	L1 norm error	1	0.02008000000000005
MetaPhlAn4	phylum	L1 norm error	1	0.47451090000000007
MetaPhlAn4	class	L1 norm error	1	0.49136920000000006
MetaPhlAn4	order	L1 norm error	1	0.49269680000000027
MetaPhlAn4	family	L1 norm error	1	0.5161422000000003
MetaPhlAn4	genus	L1 norm error	1	0.4457762999999999
MetaPhlAn4	species	L1 norm error	1	0.5980651000000001
MetaPhlAn4	na	Weighted UniFrac error	1	4.3429234999999995
MetaPhlAn4	na	Unweighted UniFrac error	1	881.0204626000001
MetaPhlAn4	superkingdom	Bray-Curtis distance	2	0.009830000000000021
MetaPhlAn4	phylum	Bray-Curtis distance	2	0.13759598797993994
MetaPhlAn4	class	Bray-Curtis distance	2	0.143372774554911
MetaPhlAn4	order	Bray-Curtis distance	2	0.17572021598817072
MetaPhlAn4	family	Bray-Curtis distance	2	0.21688276872189188
MetaPhlAn4	genus	Bray-Curtis distance	2	0.2028297500124466
MetaPhlAn4	species	Bray-Curtis distance	2	0.6594484627977976
MetaPhlAn4	superkingdom	Shannon diversity	2	0.0
MetaPhlAn4	superkingdom	Shannon equitability	2	0.0
MetaPhlAn4	phylum	Shannon diversity	2	0.6486865699383322
MetaPhlAn4	phylum	Shannon equitability	2	0.5904599617438833
MetaPhlAn4	class	Shannon diversity	2	1.350674415765993
MetaPhlAn4	class	Shannon equitability	2	0.6941093433433753
MetaPhlAn4	order	Shannon diversity	2	1.6169005848596867
MetaPhlAn4	order	Shannon equitability	2	0.6126811140913754
MetaPhlAn4	family	Shannon diversity	2	1.8960773783551605
MetaPhlAn4	family	Shannon equitability	2	0.6134103322635167
MetaPhlAn4	genus	Shannon diversity	2	1.9351860027454921
MetaPhlAn4	genus	Shannon equitability	2	0.5689719782742431
MetaPhlAn4	species	Shannon diversity	2	2.5823440983608177
MetaPhlAn4	species	Shannon equitability	2	0.6824034597037313
MetaPhlAn4	superkingdom	True positives	2	1.0
MetaPhlAn4	superkingdom	False negatives	2	1.0
MetaPhlAn4	superkingdom	False positives	2	0.0
MetaPhlAn4	superkingdom	Completeness	2	0.5
MetaPhlAn4	superkingdom	Purity	2	1.0
MetaPhlAn4	superkingdom	F1 score	2	0.6666666666666666
MetaPhlAn4	superkingdom	Jaccard index	2	0.5
MetaPhlAn4	superkingdom	Taxon counts	2	1.0
MetaPhlAn4	phylum	True positives	2	3.0
MetaPhlAn4	phylum	False negatives	2	3.0
MetaPhlAn4	phylum	False positives	2	0.0
MetaPhlAn4	phylum	Completeness	2	0.5
MetaPhlAn4	phylum	Purity	2	1.0
MetaPhlAn4	phylum	F1 score	2	0.6666666666666666
MetaPhlAn4	phylum	Jaccard index	2	0.5
MetaPhlAn4	phylum	Taxon counts	2	3.0
MetaPhlAn4	class	True positives	2	7.0
MetaPhlAn4	class	False negatives	2	5.0
MetaPhlAn4	class	False positives	2	0.0
MetaPhlAn4	class	Completeness	2	0.5833333333333334
MetaPhlAn4	class	Purity	2	1.0
MetaPhlAn4	class	F1 score	2	0.7368421052631579
MetaPhlAn4	class	Jaccard index	2	0.5833333333333334
MetaPhlAn4	class	Taxon counts	2	7.0
MetaPhlAn4	order	True positives	2	14.0
MetaPhlAn4	order	False negatives	2	13.0
MetaPhlAn4	order	False positives	2	0.0
MetaPhlAn4	order	Completeness	2	0.5185185185185185
MetaPhlAn4	order	Purity	2	1.0
MetaPhlAn4	order	F1 score	2	0.6829268292682926
MetaPhlAn4	order	Jaccard index	2	0.5185185185185185
MetaPhlAn4	order	Taxon counts	2	14.0
MetaPhlAn4	family	True positives	2	21.0
MetaPhlAn4	family	False negatives	2	21.0
MetaPhlAn4	family	False positives	2	1.0
MetaPhlAn4	family	Completeness	2	0.5
MetaPhlAn4	family	Purity	2	0.9545454545454546
MetaPhlAn4	family	F1 score	2	0.65625
MetaPhlAn4	family	Jaccard index	2	0.4883720930232558
MetaPhlAn4	family	Taxon counts	2	22.0
MetaPhlAn4	genus	True positives	2	28.0
